#  frequency dependent      REAL DIELECTRIC FUNCTION (independent particle, no local field effects)
#     E(ev)      X         Y         Z        XY        YZ        ZX
#  --------------------------------------------------------------------------------------
    8.886094   -0.870545   -0.870545   -0.870545   -0.000077   -0.000077   -0.000077
    8.911196   -0.877117   -0.877117   -0.877117   -0.000089   -0.000089   -0.000089
    8.936298   -0.882805   -0.882805   -0.882805   -0.000099   -0.000099   -0.000099
    8.961400   -0.888027   -0.888027   -0.888027   -0.000108   -0.000108   -0.000108
    8.986502   -0.893050   -0.893050   -0.893050   -0.000115   -0.000115   -0.000115
    9.011604   -0.897949   -0.897949   -0.897949   -0.000120   -0.000120   -0.000120
    9.036706   -0.902608   -0.902608   -0.902608   -0.000123   -0.000123   -0.000123
    9.061808   -0.906695   -0.906695   -0.906695   -0.000124   -0.000124   -0.000124
    9.086910   -0.909691   -0.909691   -0.909691   -0.000124   -0.000124   -0.000124
    9.112012   -0.910932   -0.910932   -0.910932   -0.000123   -0.000123   -0.000123
    9.137114   -0.909680   -0.909680   -0.909680   -0.000121   -0.000121   -0.000121
    9.162216   -0.905205   -0.905205   -0.905205   -0.000119   -0.000119   -0.000119
    9.187318   -0.896891   -0.896891   -0.896891   -0.000117   -0.000117   -0.000117
    9.212420   -0.884316   -0.884316   -0.884316   -0.000115   -0.000115   -0.000115
    9.237522   -0.867322   -0.867322   -0.867322   -0.000114   -0.000114   -0.000114
    9.262624   -0.846035   -0.846035   -0.846035   -0.000112   -0.000112   -0.000112
    9.287726   -0.820852   -0.820852   -0.820852   -0.000110   -0.000110   -0.000110
    9.312828   -0.792399   -0.792399   -0.792399   -0.000107   -0.000107   -0.000107
    9.337930   -0.761445   -0.761445   -0.761445   -0.000105   -0.000105   -0.000105
    9.363032   -0.728829   -0.728829   -0.728829   -0.000103   -0.000103   -0.000103
    9.388134   -0.695387   -0.695387   -0.695387   -0.000101   -0.000101   -0.000101
    9.413236   -0.661900   -0.661900   -0.661900   -0.000100   -0.000100   -0.000100
    9.438338   -0.629072   -0.629072   -0.629072   -0.000100   -0.000100   -0.000100
    9.463439   -0.597534   -0.597534   -0.597534   -0.000101   -0.000101   -0.000101
    9.488541   -0.567855   -0.567855   -0.567855   -0.000102   -0.000102   -0.000102
    9.513643   -0.540573   -0.540573   -0.540573   -0.000103   -0.000103   -0.000103
    9.538745   -0.516212   -0.516212   -0.516212   -0.000104   -0.000104   -0.000104
    9.563847   -0.495288   -0.495288   -0.495288   -0.000105   -0.000105   -0.000105
    9.588949   -0.478305   -0.478305   -0.478305   -0.000104   -0.000104   -0.000104
    9.614051   -0.465735   -0.465735   -0.465735   -0.000101   -0.000101   -0.000101
    9.639153   -0.457976   -0.457976   -0.457976   -0.000097   -0.000097   -0.000097
    9.664255   -0.455340   -0.455340   -0.455340   -0.000091   -0.000091   -0.000091
    9.689357   -0.458017   -0.458017   -0.458017   -0.000083   -0.000083   -0.000083
    9.714459   -0.466060   -0.466060   -0.466060   -0.000073   -0.000073   -0.000073
    9.739561   -0.479391   -0.479391   -0.479391   -0.000062   -0.000062   -0.000062
    9.764663   -0.497785   -0.497785   -0.497785   -0.000049   -0.000049   -0.000049
    9.789765   -0.520896   -0.520896   -0.520896   -0.000035   -0.000035   -0.000035
    9.814867   -0.548249   -0.548249   -0.548249   -0.000020   -0.000020   -0.000020
    9.839969   -0.579243   -0.579243   -0.579243   -0.000005   -0.000005   -0.000005
    9.865071   -0.613156   -0.613156   -0.613156    0.000011    0.000011    0.000011
    9.890173   -0.649145   -0.649145   -0.649145    0.000025    0.000025    0.000025
    9.915275   -0.686247   -0.686247   -0.686247    0.000039    0.000039    0.000039
    9.940377   -0.723416   -0.723416   -0.723416    0.000052    0.000052    0.000052
    9.965479   -0.759553   -0.759553   -0.759553    0.000062    0.000062    0.000062
    9.990581   -0.793551   -0.793551   -0.793551    0.000070    0.000070    0.000070
   10.015683   -0.824357   -0.824357   -0.824357    0.000075    0.000075    0.000075
   10.040785   -0.851043   -0.851043   -0.851043    0.000079    0.000079    0.000079
   10.065887   -0.872847   -0.872847   -0.872847    0.000080    0.000080    0.000080
   10.090989   -0.889230   -0.889230   -0.889230    0.000079    0.000079    0.000079
   10.116090   -0.899911   -0.899911   -0.899911    0.000078    0.000078    0.000078
   10.141192   -0.904882   -0.904882   -0.904882    0.000075    0.000075    0.000075
   10.166294   -0.904394   -0.904394   -0.904394    0.000073    0.000073    0.000073
   10.191396   -0.898962   -0.898962   -0.898962    0.000069    0.000069    0.000069
   10.216498   -0.889296   -0.889296   -0.889296    0.000066    0.000066    0.000066
   10.241600   -0.876260   -0.876260   -0.876260    0.000062    0.000062    0.000062
   10.266702   -0.860800   -0.860800   -0.860800    0.000057    0.000057    0.000057
   10.291804   -0.843882   -0.843882   -0.843882    0.000051    0.000051    0.000051
   10.316906   -0.826410   -0.826410   -0.826410    0.000045    0.000045    0.000045
   10.342008   -0.809181   -0.809181   -0.809181    0.000038    0.000038    0.000038
   10.367110   -0.792835   -0.792835   -0.792835    0.000031    0.000031    0.000031
   10.392212   -0.777828   -0.777828   -0.777828    0.000024    0.000024    0.000024
   10.417314   -0.764415   -0.764415   -0.764415    0.000017    0.000017    0.000017
   10.442416   -0.752656   -0.752656   -0.752656    0.000011    0.000011    0.000011
   10.467518   -0.742423   -0.742423   -0.742423    0.000007    0.000007    0.000007
   10.492620   -0.733429   -0.733429   -0.733429    0.000002    0.000002    0.000002
   10.517722   -0.725263   -0.725263   -0.725263   -0.000001   -0.000001   -0.000001
   10.542824   -0.717447   -0.717447   -0.717447   -0.000005   -0.000005   -0.000005
   10.567926   -0.709499   -0.709499   -0.709499   -0.000010   -0.000010   -0.000010
   10.593028   -0.700991   -0.700991   -0.700991   -0.000016   -0.000016   -0.000016
   10.618130   -0.691627   -0.691627   -0.691627   -0.000024   -0.000024   -0.000024
   10.643232   -0.681286   -0.681286   -0.681286   -0.000034   -0.000034   -0.000034
   10.668334   -0.670051   -0.670051   -0.670051   -0.000048   -0.000048   -0.000048
   10.693436   -0.658197   -0.658197   -0.658197   -0.000064   -0.000064   -0.000064
   10.718538   -0.646172   -0.646172   -0.646172   -0.000084   -0.000084   -0.000084
   10.743640   -0.634527   -0.634527   -0.634527   -0.000106   -0.000106   -0.000106
   10.768741   -0.623850   -0.623850   -0.623850   -0.000130   -0.000130   -0.000130
   10.793843   -0.614683   -0.614683   -0.614683   -0.000154   -0.000154   -0.000154
   10.818945   -0.607459   -0.607459   -0.607459   -0.000176   -0.000176   -0.000176
   10.844047   -0.602447   -0.602447   -0.602447   -0.000196   -0.000196   -0.000196
   10.869149   -0.599712   -0.599712   -0.599712   -0.000210   -0.000210   -0.000210
   10.894251   -0.599120   -0.599120   -0.599120   -0.000217   -0.000217   -0.000217
   10.919353   -0.600337   -0.600337   -0.600337   -0.000214   -0.000214   -0.000214
   10.944455   -0.602871   -0.602871   -0.602871   -0.000200   -0.000200   -0.000200
   10.969557   -0.606113   -0.606113   -0.606113   -0.000175   -0.000175   -0.000175
   10.994659   -0.609414   -0.609414   -0.609414   -0.000138   -0.000138   -0.000138
   11.019761   -0.612146   -0.612146   -0.612146   -0.000091   -0.000091   -0.000091
   11.044863   -0.613777   -0.613777   -0.613777   -0.000036   -0.000036   -0.000036
   11.069965   -0.613932   -0.613932   -0.613932    0.000025    0.000025    0.000025
   11.095067   -0.612458   -0.612458   -0.612458    0.000087    0.000087    0.000087
   11.120169   -0.609430   -0.609430   -0.609430    0.000146    0.000146    0.000146
   11.145271   -0.605161   -0.605161   -0.605161    0.000201    0.000201    0.000201
   11.170373   -0.600166   -0.600166   -0.600166    0.000247    0.000247    0.000247
   11.195475   -0.595101   -0.595101   -0.595101    0.000282    0.000282    0.000282
   11.220577   -0.590683   -0.590683   -0.590683    0.000307    0.000307    0.000307
   11.245679   -0.587595   -0.587595   -0.587595    0.000321    0.000321    0.000321
   11.270781   -0.586406   -0.586406   -0.586406    0.000326    0.000326    0.000326
   11.295883   -0.587493   -0.587493   -0.587493    0.000322    0.000322    0.000322
   11.320985   -0.590994   -0.590994   -0.590994    0.000312    0.000312    0.000312
   11.346087   -0.596790   -0.596790   -0.596790    0.000299    0.000299    0.000299
   11.371189   -0.604522   -0.604522   -0.604522    0.000285    0.000285    0.000285
   11.396291   -0.613631   -0.613631   -0.613631    0.000272    0.000272    0.000272
   11.421392   -0.623433   -0.623433   -0.623433    0.000262    0.000262    0.000262
   11.446494   -0.633197   -0.633197   -0.633197    0.000256    0.000256    0.000256
   11.471596   -0.642229   -0.642229   -0.642229    0.000256    0.000256    0.000256
   11.496698   -0.649942   -0.649942   -0.649942    0.000261    0.000261    0.000261
   11.521800   -0.655928   -0.655928   -0.655928    0.000271    0.000271    0.000271
   11.546902   -0.659971   -0.659971   -0.659971    0.000285    0.000285    0.000285
   11.572004   -0.662070   -0.662070   -0.662070    0.000302    0.000302    0.000302
   11.597106   -0.662403   -0.662403   -0.662403    0.000318    0.000318    0.000318
   11.622208   -0.661302   -0.661302   -0.661302    0.000333    0.000333    0.000333
   11.647310   -0.659172   -0.659172   -0.659172    0.000343    0.000343    0.000343
   11.672412   -0.656446   -0.656446   -0.656446    0.000347    0.000347    0.000347
   11.697514   -0.653515   -0.653515   -0.653515    0.000343    0.000343    0.000343
   11.722616   -0.650682   -0.650682   -0.650682    0.000331    0.000331    0.000331
   11.747718   -0.648135   -0.648135   -0.648135    0.000311    0.000311    0.000311
   11.772820   -0.645937   -0.645937   -0.645937    0.000284    0.000284    0.000284
   11.797922   -0.644050   -0.644050   -0.644050    0.000251    0.000251    0.000251
   11.823024   -0.642355   -0.642355   -0.642355    0.000216    0.000216    0.000216
   11.848126   -0.640708   -0.640708   -0.640708    0.000179    0.000179    0.000179
   11.873228   -0.638977   -0.638977   -0.638977    0.000144    0.000144    0.000144
   11.898330   -0.637080   -0.637080   -0.637080    0.000111    0.000111    0.000111
   11.923432   -0.635020   -0.635020   -0.635020    0.000083    0.000083    0.000083
   11.948534   -0.632880   -0.632880   -0.632880    0.000060    0.000060    0.000060
   11.973636   -0.630824   -0.630824   -0.630824    0.000041    0.000041    0.000041
   11.998738   -0.629070   -0.629070   -0.629070    0.000028    0.000028    0.000028
   12.023840   -0.627859   -0.627859   -0.627859    0.000019    0.000019    0.000019
   12.048942   -0.627425   -0.627425   -0.627425    0.000014    0.000014    0.000014
   12.074043   -0.627948   -0.627948   -0.627948    0.000011    0.000011    0.000011
   12.099145   -0.629544   -0.629544   -0.629544    0.000010    0.000010    0.000010
   12.124247   -0.632221   -0.632221   -0.632221    0.000011    0.000011    0.000011
   12.149349   -0.635880   -0.635880   -0.635880    0.000013    0.000013    0.000013
   12.174451   -0.640296   -0.640296   -0.640296    0.000015    0.000015    0.000015
   12.199553   -0.645133   -0.645133   -0.645133    0.000018    0.000018    0.000018
   12.224655   -0.649967   -0.649967   -0.649967    0.000021    0.000021    0.000021
   12.249757   -0.654321   -0.654321   -0.654321    0.000025    0.000025    0.000025
   12.274859   -0.657729   -0.657729   -0.657729    0.000029    0.000029    0.000029
   12.299961   -0.659793   -0.659793   -0.659793    0.000033    0.000033    0.000033
   12.325063   -0.660258   -0.660258   -0.660258    0.000037    0.000037    0.000037
   12.350165   -0.659059   -0.659059   -0.659059    0.000041    0.000041    0.000041
   12.375267   -0.656358   -0.656358   -0.656358    0.000044    0.000044    0.000044
   12.400369   -0.652538   -0.652538   -0.652538    0.000047    0.000047    0.000047
   12.425471   -0.648170   -0.648170   -0.648170    0.000048    0.000048    0.000048
   12.450573   -0.643931   -0.643931   -0.643931    0.000049    0.000049    0.000049
   12.475675   -0.640521   -0.640521   -0.640521    0.000049    0.000049    0.000049
   12.500777   -0.638555   -0.638555   -0.638555    0.000048    0.000048    0.000048
   12.525879   -0.638482   -0.638482   -0.638482    0.000048    0.000048    0.000048
   12.550981   -0.640517   -0.640517   -0.640517    0.000048    0.000048    0.000048
   12.576083   -0.644623   -0.644623   -0.644623    0.000049    0.000049    0.000049
   12.601185   -0.650519   -0.650519   -0.650519    0.000051    0.000051    0.000051
   12.626287   -0.657732   -0.657732   -0.657732    0.000054    0.000054    0.000054
   12.651389   -0.665659   -0.665659   -0.665659    0.000057    0.000057    0.000057
   12.676491   -0.673649   -0.673649   -0.673649    0.000059    0.000059    0.000059
   12.701593   -0.681069   -0.681069   -0.681069    0.000060    0.000060    0.000060
   12.726694   -0.687365   -0.687365   -0.687365    0.000059    0.000059    0.000059
   12.751796   -0.692100   -0.692100   -0.692100    0.000054    0.000054    0.000054
   12.776898   -0.694982   -0.694982   -0.694982    0.000045    0.000045    0.000045
   12.802000   -0.695884   -0.695884   -0.695884    0.000033    0.000033    0.000033
   12.827102   -0.694842   -0.694842   -0.694842    0.000016    0.000016    0.000016
   12.852204   -0.692067   -0.692067   -0.692067   -0.000003   -0.000003   -0.000003
   12.877306   -0.687935   -0.687935   -0.687935   -0.000023   -0.000023   -0.000023
   12.902408   -0.682961   -0.682961   -0.682961   -0.000044   -0.000044   -0.000044
   12.927510   -0.677766   -0.677766   -0.677766   -0.000064   -0.000064   -0.000064
   12.952612   -0.673019   -0.673019   -0.673019   -0.000081   -0.000081   -0.000081
   12.977714   -0.669353   -0.669353   -0.669353   -0.000095   -0.000095   -0.000095
   13.002816   -0.667287   -0.667287   -0.667287   -0.000106   -0.000106   -0.000106
   13.027918   -0.667147   -0.667147   -0.667147   -0.000112   -0.000112   -0.000112
   13.053020   -0.669007   -0.669007   -0.669007   -0.000114   -0.000114   -0.000114
   13.078122   -0.672658   -0.672658   -0.672658   -0.000113   -0.000113   -0.000113
   13.103224   -0.677632   -0.677632   -0.677632   -0.000109   -0.000109   -0.000109
   13.128326   -0.683245   -0.683245   -0.683245   -0.000102   -0.000102   -0.000102
   13.153428   -0.688692   -0.688692   -0.688692   -0.000093   -0.000093   -0.000093
   13.178530   -0.693147   -0.693147   -0.693147   -0.000084   -0.000084   -0.000084
   13.203632   -0.695875   -0.695875   -0.695875   -0.000073   -0.000073   -0.000073
   13.228734   -0.696326   -0.696326   -0.696326   -0.000062   -0.000062   -0.000062
   13.253836   -0.694204   -0.694204   -0.694204   -0.000051   -0.000051   -0.000051
   13.278938   -0.689509   -0.689509   -0.689509   -0.000040   -0.000040   -0.000040
   13.304040   -0.682529   -0.682529   -0.682529   -0.000031   -0.000031   -0.000031
   13.329142   -0.673810   -0.673810   -0.673810   -0.000022   -0.000022   -0.000022
   13.354244   -0.664093   -0.664093   -0.664093   -0.000014   -0.000014   -0.000014
   13.379345   -0.654228   -0.654228   -0.654228   -0.000007   -0.000007   -0.000007
   13.404447   -0.645083   -0.645083   -0.645083   -0.000002   -0.000002   -0.000002
   13.429549   -0.637448   -0.637448   -0.637448    0.000002    0.000002    0.000002
   13.454651   -0.631960   -0.631960   -0.631960    0.000005    0.000005    0.000005
   13.479753   -0.629024   -0.629024   -0.629024    0.000007    0.000007    0.000007
   13.504855   -0.628789   -0.628789   -0.628789    0.000007    0.000007    0.000007
   13.529957   -0.631128   -0.631128   -0.631128    0.000008    0.000008    0.000008
   13.555059   -0.635672   -0.635672   -0.635672    0.000007    0.000007    0.000007
   13.580161   -0.641844   -0.641844   -0.641844    0.000007    0.000007    0.000007
   13.605263   -0.648935   -0.648935   -0.648935    0.000007    0.000007    0.000007
   13.630365   -0.656190   -0.656190   -0.656190    0.000006    0.000006    0.000006
   13.655467   -0.662886   -0.662886   -0.662886    0.000006    0.000006    0.000006
   13.680569   -0.668415   -0.668415   -0.668415    0.000006    0.000006    0.000006
   13.705671   -0.672345   -0.672345   -0.672345    0.000006    0.000006    0.000006
   13.730773   -0.674457   -0.674457   -0.674457    0.000006    0.000006    0.000006
   13.755875   -0.674761   -0.674761   -0.674761    0.000007    0.000007    0.000007
   13.780977   -0.673476   -0.673476   -0.673476    0.000008    0.000008    0.000008
   13.806079   -0.670982   -0.670982   -0.670982    0.000009    0.000009    0.000009
   13.831181   -0.667765   -0.667765   -0.667765    0.000011    0.000011    0.000011
   13.856283   -0.664328   -0.664328   -0.664328    0.000012    0.000012    0.000012
   13.881385   -0.661119   -0.661119   -0.661119    0.000014    0.000014    0.000014
   13.906487   -0.658462   -0.658462   -0.658462    0.000016    0.000016    0.000016
   13.931589   -0.656513   -0.656513   -0.656513    0.000017    0.000017    0.000017
   13.956691   -0.655234   -0.655234   -0.655234    0.000018    0.000018    0.000018
   13.981793   -0.654412   -0.654412   -0.654412    0.000018    0.000018    0.000018
   14.006895   -0.653703   -0.653703   -0.653703    0.000018    0.000018    0.000018
   14.031996   -0.652686   -0.652686   -0.652686    0.000017    0.000017    0.000017
   14.057098   -0.650949   -0.650949   -0.650949    0.000015    0.000015    0.000015
   14.082200   -0.648152   -0.648152   -0.648152    0.000012    0.000012    0.000012
   14.107302   -0.644093   -0.644093   -0.644093    0.000009    0.000009    0.000009
   14.132404   -0.638738   -0.638738   -0.638738    0.000005    0.000005    0.000005
   14.157506   -0.632233   -0.632233   -0.632233    0.000001    0.000001    0.000001
   14.182608   -0.624881   -0.624881   -0.624881   -0.000003   -0.000003   -0.000003
   14.207710   -0.617100   -0.617100   -0.617100   -0.000006   -0.000006   -0.000006
   14.232812   -0.609369   -0.609369   -0.609369   -0.000009   -0.000009   -0.000009
   14.257914   -0.602166   -0.602166   -0.602166   -0.000012   -0.000012   -0.000012
   14.283016   -0.595917   -0.595917   -0.595917   -0.000013   -0.000013   -0.000013
   14.308118   -0.590947   -0.590947   -0.590947   -0.000014   -0.000014   -0.000014
   14.333220   -0.587461   -0.587461   -0.587461   -0.000014   -0.000014   -0.000014
   14.358322   -0.585524   -0.585524   -0.585524   -0.000013   -0.000013   -0.000013
   14.383424   -0.585068   -0.585068   -0.585068   -0.000011   -0.000011   -0.000011
   14.408526   -0.585905   -0.585905   -0.585905   -0.000008   -0.000008   -0.000008
   14.433628   -0.587749   -0.587749   -0.587749   -0.000005   -0.000005   -0.000005
   14.458730   -0.590243   -0.590243   -0.590243   -0.000002   -0.000002   -0.000002
   14.483832   -0.592991   -0.592991   -0.592991    0.000002    0.000002    0.000002
   14.508934   -0.595589   -0.595589   -0.595589    0.000005    0.000005    0.000005
   14.534036   -0.597658   -0.597658   -0.597658    0.000009    0.000009    0.000009
   14.559138   -0.598865   -0.598865   -0.598865    0.000013    0.000013    0.000013
   14.584240   -0.598954   -0.598954   -0.598954    0.000016    0.000016    0.000016
   14.609342   -0.597750   -0.597750   -0.597750    0.000019    0.000019    0.000019
   14.634444   -0.595158   -0.595158   -0.595158    0.000023    0.000023    0.000023
   14.659545   -0.591173   -0.591173   -0.591173    0.000026    0.000026    0.000026
   14.684647   -0.585850   -0.585850   -0.585850    0.000029    0.000029    0.000029
   14.709749   -0.579307   -0.579307   -0.579307    0.000032    0.000032    0.000032
   14.734851   -0.571693   -0.571693   -0.571693    0.000035    0.000035    0.000035
   14.759953   -0.563191   -0.563191   -0.563191    0.000038    0.000038    0.000038
   14.785055   -0.554004   -0.554004   -0.554004    0.000040    0.000040    0.000040
   14.810157   -0.544351   -0.544351   -0.544351    0.000041    0.000041    0.000041
   14.835259   -0.534462   -0.534462   -0.534462    0.000041    0.000041    0.000041
   14.860361   -0.524568   -0.524568   -0.524568    0.000040    0.000040    0.000040
   14.885463   -0.514899   -0.514899   -0.514899    0.000038    0.000038    0.000038
   14.910565   -0.505656   -0.505656   -0.505656    0.000035    0.000035    0.000035
   14.935667   -0.497008   -0.497008   -0.497008    0.000031    0.000031    0.000031
   14.960769   -0.489061   -0.489061   -0.489061    0.000026    0.000026    0.000026
   14.985871   -0.481858   -0.481858   -0.481858    0.000021    0.000021    0.000021
   15.010973   -0.475368   -0.475368   -0.475368    0.000016    0.000016    0.000016
   15.036075   -0.469497   -0.469497   -0.469497    0.000013    0.000013    0.000013
   15.061177   -0.464100   -0.464100   -0.464100    0.000011    0.000011    0.000011
   15.086279   -0.459004   -0.459004   -0.459004    0.000012    0.000012    0.000012
   15.111381   -0.454035   -0.454035   -0.454035    0.000016    0.000016    0.000016
   15.136483   -0.449036   -0.449036   -0.449036    0.000022    0.000022    0.000022
   15.161585   -0.443881   -0.443881   -0.443881    0.000032    0.000032    0.000032
   15.186687   -0.438480   -0.438480   -0.438480    0.000043    0.000043    0.000043
   15.211789   -0.432775   -0.432775   -0.432775    0.000056    0.000056    0.000056
   15.236891   -0.426733   -0.426733   -0.426733    0.000069    0.000069    0.000069
   15.261993   -0.420336   -0.420336   -0.420336    0.000082    0.000082    0.000082
   15.287095   -0.413579   -0.413579   -0.413579    0.000094    0.000094    0.000094
   15.312196   -0.406467   -0.406467   -0.406467    0.000103    0.000103    0.000103
   15.337298   -0.399025   -0.399025   -0.399025    0.000110    0.000110    0.000110
   15.362400   -0.391304   -0.391304   -0.391304    0.000114    0.000114    0.000114
   15.387502   -0.383395   -0.383395   -0.383395    0.000115    0.000115    0.000115
   15.412604   -0.375421   -0.375421   -0.375421    0.000115    0.000115    0.000115
   15.437706   -0.367541   -0.367541   -0.367541    0.000114    0.000114    0.000114
   15.462808   -0.359924   -0.359924   -0.359924    0.000112    0.000112    0.000112
   15.487910   -0.352734   -0.352734   -0.352734    0.000110    0.000110    0.000110
   15.513012   -0.346104   -0.346104   -0.346104    0.000109    0.000109    0.000109
   15.538114   -0.340111   -0.340111   -0.340111    0.000108    0.000108    0.000108
   15.563216   -0.334769   -0.334769   -0.334769    0.000107    0.000107    0.000107
   15.588318   -0.330033   -0.330033   -0.330033    0.000107    0.000107    0.000107
   15.613420   -0.325800   -0.325800   -0.325800    0.000106    0.000106    0.000106
   15.638522   -0.321940   -0.321940   -0.321940    0.000104    0.000104    0.000104
   15.663624   -0.318306   -0.318306   -0.318306    0.000100    0.000100    0.000100
   15.688726   -0.314761   -0.314761   -0.314761    0.000095    0.000095    0.000095
   15.713828   -0.311183   -0.311183   -0.311183    0.000088    0.000088    0.000088
   15.738930   -0.307470   -0.307470   -0.307470    0.000079    0.000079    0.000079
   15.764032   -0.303540   -0.303540   -0.303540    0.000069    0.000069    0.000069
   15.789134   -0.299320   -0.299320   -0.299320    0.000058    0.000058    0.000058
   15.814236   -0.294743   -0.294743   -0.294743    0.000047    0.000047    0.000047
   15.839338   -0.289750   -0.289750   -0.289750    0.000037    0.000037    0.000037
   15.864440   -0.284290   -0.284290   -0.284290    0.000029    0.000029    0.000029
   15.889542   -0.278336   -0.278336   -0.278336    0.000023    0.000023    0.000023
   15.914644   -0.271900   -0.271900   -0.271900    0.000019    0.000019    0.000019
   15.939746   -0.265044   -0.265044   -0.265044    0.000018    0.000018    0.000018
   15.964847   -0.257888   -0.257888   -0.257888    0.000018    0.000018    0.000018
   15.989949   -0.250611   -0.250611   -0.250611    0.000020    0.000020    0.000020
   16.015051   -0.243437   -0.243437   -0.243437    0.000022    0.000022    0.000022
   16.040153   -0.236619   -0.236619   -0.236619    0.000025    0.000025    0.000025
   16.065255   -0.230398   -0.230398   -0.230398    0.000027    0.000027    0.000027
   16.090357   -0.224985   -0.224985   -0.224985    0.000028    0.000028    0.000028
   16.115459   -0.220528   -0.220528   -0.220528    0.000028    0.000028    0.000028
   16.140561   -0.217079   -0.217079   -0.217079    0.000027    0.000027    0.000027
   16.165663   -0.214601   -0.214601   -0.214601    0.000024    0.000024    0.000024
   16.190765   -0.212954   -0.212954   -0.212954    0.000020    0.000020    0.000020
   16.215867   -0.211917   -0.211917   -0.211917    0.000016    0.000016    0.000016
   16.240969   -0.211210   -0.211210   -0.211210    0.000011    0.000011    0.000011
   16.266071   -0.210522   -0.210522   -0.210522    0.000007    0.000007    0.000007
   16.291173   -0.209547   -0.209547   -0.209547    0.000003    0.000003    0.000003
   16.316275   -0.208016   -0.208016   -0.208016    0.000000    0.000000    0.000000
   16.341377   -0.205720   -0.205720   -0.205720   -0.000002   -0.000002   -0.000002
   16.366479   -0.202527   -0.202527   -0.202527   -0.000004   -0.000004   -0.000004
   16.391581   -0.198395   -0.198395   -0.198395   -0.000005   -0.000005   -0.000005
   16.416683   -0.193365   -0.193365   -0.193365   -0.000005   -0.000005   -0.000005
   16.441785   -0.187557   -0.187557   -0.187557   -0.000005   -0.000005   -0.000005
   16.466887   -0.181145   -0.181145   -0.181145   -0.000005   -0.000005   -0.000005
   16.491989   -0.174346   -0.174346   -0.174346   -0.000006   -0.000006   -0.000006
   16.517091   -0.167389   -0.167389   -0.167389   -0.000006   -0.000006   -0.000006
   16.542193   -0.160490   -0.160490   -0.160490   -0.000006   -0.000006   -0.000006
   16.567295   -0.153838   -0.153838   -0.153838   -0.000007   -0.000007   -0.000007
   16.592397   -0.147575   -0.147575   -0.147575   -0.000008   -0.000008   -0.000008
   16.617498   -0.141790   -0.141790   -0.141790   -0.000008   -0.000008   -0.000008
   16.642600   -0.136520   -0.136520   -0.136520   -0.000008   -0.000008   -0.000008
   16.667702   -0.131759   -0.131759   -0.131759   -0.000008   -0.000008   -0.000008
   16.692804   -0.127467   -0.127467   -0.127467   -0.000007   -0.000007   -0.000007
   16.717906   -0.123589   -0.123589   -0.123589   -0.000006   -0.000006   -0.000006
   16.743008   -0.120067   -0.120067   -0.120067   -0.000004   -0.000004   -0.000004
   16.768110   -0.116851   -0.116851   -0.116851   -0.000001   -0.000001   -0.000001
   16.793212   -0.113900   -0.113900   -0.113900    0.000002    0.000002    0.000002
   16.818314   -0.111183   -0.111183   -0.111183    0.000005    0.000005    0.000005
   16.843416   -0.108667   -0.108667   -0.108667    0.000009    0.000009    0.000009
   16.868518   -0.106309   -0.106309   -0.106309    0.000013    0.000013    0.000013
   16.893620   -0.104046   -0.104046   -0.104046    0.000017    0.000017    0.000017
   16.918722   -0.101788   -0.101788   -0.101788    0.000021    0.000021    0.000021
   16.943824   -0.099422   -0.099422   -0.099422    0.000025    0.000025    0.000025
   16.968926   -0.096817   -0.096817   -0.096817    0.000028    0.000028    0.000028
   16.994028   -0.093840   -0.093840   -0.093840    0.000031    0.000031    0.000031
   17.019130   -0.090376   -0.090376   -0.090376    0.000034    0.000034    0.000034
   17.044232   -0.086347   -0.086347   -0.086347    0.000036    0.000036    0.000036
   17.069334   -0.081724   -0.081724   -0.081724    0.000038    0.000038    0.000038
   17.094436   -0.076540   -0.076540   -0.076540    0.000039    0.000039    0.000039
   17.119538   -0.070895   -0.070895   -0.070895    0.000040    0.000040    0.000040
   17.144640   -0.064942   -0.064942   -0.064942    0.000040    0.000040    0.000040
   17.169742   -0.058870   -0.058870   -0.058870    0.000041    0.000041    0.000041
   17.194844   -0.052885   -0.052885   -0.052885    0.000042    0.000042    0.000042
   17.219946   -0.047179   -0.047179   -0.047179    0.000043    0.000043    0.000043
   17.245048   -0.041904   -0.041904   -0.041904    0.000044    0.000044    0.000044
   17.270149   -0.037153   -0.037153   -0.037153    0.000047    0.000047    0.000047
   17.295251   -0.032948   -0.032948   -0.032948    0.000051    0.000051    0.000051
   17.320353   -0.029238   -0.029238   -0.029238    0.000057    0.000057    0.000057
   17.345455   -0.025911   -0.025911   -0.025911    0.000064    0.000064    0.000064
   17.370557   -0.022809   -0.022809   -0.022809    0.000073    0.000073    0.000073
   17.395659   -0.019762   -0.019762   -0.019762    0.000083    0.000083    0.000083
   17.420761   -0.016605   -0.016605   -0.016605    0.000093    0.000093    0.000093
   17.445863   -0.013214   -0.013214   -0.013214    0.000103    0.000103    0.000103
   17.470965   -0.009514   -0.009514   -0.009514    0.000112    0.000112    0.000112
   17.496067   -0.005492   -0.005492   -0.005492    0.000117    0.000117    0.000117
   17.521169   -0.001193   -0.001193   -0.001193    0.000118    0.000118    0.000118
   17.546271    0.003294    0.003294    0.003294    0.000114    0.000114    0.000114
   17.571373    0.007849    0.007849    0.007849    0.000103    0.000103    0.000103
   17.596475    0.012351    0.012351    0.012351    0.000086    0.000086    0.000086
