#  frequency dependent      REAL DIELECTRIC FUNCTION (independent particle, no local field effects)
#     E(ev)      X         Y         Z        XY        YZ        ZX
#  --------------------------------------------------------------------------------------
   14.766458    0.306911    0.306911    0.306911    0.000004    0.000004    0.000004
   14.805940    0.256154    0.256154    0.256154    0.000003    0.000003    0.000003
   14.845423    0.216798    0.216798    0.216798    0.000002    0.000002    0.000002
   14.884905    0.191371    0.191371    0.191371    0.000002    0.000002    0.000002
   14.924388    0.180537    0.180537    0.180537    0.000001    0.000001    0.000001
   14.963870    0.183634    0.183634    0.183634    0.000001    0.000001    0.000001
   15.003353    0.199099    0.199099    0.199099    0.000001    0.000001    0.000001
   15.042835    0.224723    0.224723    0.224723    0.000001    0.000001    0.000001
   15.082318    0.257838    0.257838    0.257838    0.000001    0.000001    0.000001
   15.121800    0.295548    0.295548    0.295548    0.000002    0.000002    0.000002
   15.161283    0.335029    0.335029    0.335029    0.000002    0.000002    0.000002
   15.200765    0.373772    0.373772    0.373772    0.000002    0.000002    0.000002
   15.240248    0.409640    0.409640    0.409640    0.000002    0.000002    0.000002
   15.279730    0.440771    0.440771    0.440771    0.000002    0.000002    0.000002
   15.319213    0.465495    0.465495    0.465495    0.000002    0.000002    0.000002
   15.358695    0.482479    0.482479    0.482479    0.000002    0.000002    0.000002
   15.398178    0.491116    0.491116    0.491116    0.000002    0.000002    0.000002
   15.437660    0.491946    0.491946    0.491946    0.000001    0.000001    0.000001
   15.477143    0.486778    0.486778    0.486778    0.000001    0.000001    0.000001
   15.516625    0.478341    0.478341    0.478341    0.000001    0.000001    0.000001
   15.556108    0.469525    0.469525    0.469525    0.000001    0.000001    0.000001
   15.595590    0.462574    0.462574    0.462574    0.000001    0.000001    0.000001
   15.635073    0.458555    0.458555    0.458555    0.000002    0.000002    0.000002
   15.674555    0.457265    0.457265    0.457265    0.000002    0.000002    0.000002
   15.714038    0.457500    0.457500    0.457500    0.000002    0.000002    0.000002
   15.753520    0.457543    0.457543    0.457543    0.000003    0.000003    0.000003
   15.793003    0.455681    0.455681    0.455681    0.000003    0.000003    0.000003
   15.832485    0.450713    0.450713    0.450713    0.000003    0.000003    0.000003
   15.871968    0.442341    0.442341    0.442341    0.000003    0.000003    0.000003
   15.911450    0.431299    0.431299    0.431299    0.000002    0.000002    0.000002
   15.950933    0.419095    0.419095    0.419095    0.000002    0.000002    0.000002
   15.990415    0.407385    0.407385    0.407385    0.000002    0.000002    0.000002
   16.029898    0.397243    0.397243    0.397243    0.000001    0.000001    0.000001
   16.069380    0.388747    0.388747    0.388747    0.000001    0.000001    0.000001
   16.108863    0.381180    0.381180    0.381180    0.000002    0.000002    0.000002
   16.148345    0.373826    0.373826    0.373826    0.000002    0.000002    0.000002
   16.187828    0.366882    0.366882    0.366882    0.000002    0.000002    0.000002
   16.227310    0.361930    0.361930    0.361930    0.000002    0.000002    0.000002
   16.266793    0.361564    0.361564    0.361564    0.000002    0.000002    0.000002
   16.306275    0.368359    0.368359    0.368359    0.000002    0.000002    0.000002
   16.345758    0.383713    0.383713    0.383713    0.000001    0.000001    0.000001
   16.385240    0.407192    0.407192    0.407192    0.000001    0.000001    0.000001
   16.424723    0.436701    0.436701    0.436701    0.000001    0.000001    0.000001
   16.464205    0.469252    0.469252    0.469252    0.000001    0.000001    0.000001
   16.503688    0.501870    0.501870    0.501870    0.000001    0.000001    0.000001
   16.543170    0.532157    0.532157    0.532157    0.000001    0.000001    0.000001
   16.582653    0.558383    0.558383    0.558383    0.000001    0.000001    0.000001
   16.622135    0.579211    0.579211    0.579211    0.000001    0.000001    0.000001
   16.661618    0.593364    0.593364    0.593364    0.000002    0.000002    0.000002
   16.701100    0.599439    0.599439    0.599439    0.000002    0.000002    0.000002
   16.740583    0.595996    0.595996    0.595996    0.000002    0.000002    0.000002
   16.780065    0.581927    0.581927    0.581927    0.000002    0.000002    0.000002
   16.819548    0.557051    0.557051    0.557051    0.000003    0.000003    0.000003
   16.859030    0.522800    0.522800    0.522800    0.000003    0.000003    0.000003
   16.898513    0.482659    0.482659    0.482659    0.000003    0.000003    0.000003
   16.937995    0.442051    0.442051    0.442051    0.000003    0.000003    0.000003
   16.977478    0.407437    0.407437    0.407437    0.000003    0.000003    0.000003
   17.016960    0.384791    0.384791    0.384791    0.000003    0.000003    0.000003
   17.056443    0.377950    0.377950    0.377950    0.000002    0.000002    0.000002
   17.095925    0.387525    0.387525    0.387525    0.000002    0.000002    0.000002
   17.135408    0.410826    0.410826    0.410826    0.000001    0.000001    0.000001
   17.174890    0.442825    0.442825    0.442825    0.000001    0.000001    0.000001
   17.214373    0.477711    0.477711    0.477711    0.000001    0.000001    0.000001
   17.253856    0.510431    0.510431    0.510431    0.000001    0.000001    0.000001
   17.293338    0.537702    0.537702    0.537702    0.000001    0.000001    0.000001
   17.332821    0.558373    0.558373    0.558373    0.000001    0.000001    0.000001
   17.372303    0.573214    0.573214    0.573214    0.000001    0.000001    0.000001
   17.411786    0.584364    0.584364    0.584364    0.000001    0.000001    0.000001
   17.451268    0.594577    0.594577    0.594577    0.000001    0.000001    0.000001
   17.490751    0.606379    0.606379    0.606379    0.000001    0.000001    0.000001
   17.530233    0.621245    0.621245    0.621245    0.000001    0.000001    0.000001
   17.569716    0.639052    0.639052    0.639052    0.000001    0.000001    0.000001
   17.609198    0.657977    0.657977    0.657977    0.000002    0.000002    0.000002
   17.648681    0.675048    0.675048    0.675048    0.000002    0.000002    0.000002
   17.688163    0.687141    0.687141    0.687141    0.000002    0.000002    0.000002
   17.727646    0.692133    0.692133    0.692133    0.000003    0.000003    0.000003
   17.767128    0.689705    0.689705    0.689705    0.000003    0.000003    0.000003
   17.806611    0.681491    0.681491    0.681491    0.000003    0.000003    0.000003
   17.846093    0.670531    0.670531    0.670531    0.000003    0.000003    0.000003
   17.885576    0.660281    0.660281    0.660281    0.000002    0.000002    0.000002
   17.925058    0.653624    0.653624    0.653624    0.000002    0.000002    0.000002
   17.964541    0.652247    0.652247    0.652247    0.000001    0.000001    0.000001
   18.004023    0.656544    0.656544    0.656544    0.000001    0.000001    0.000001
   18.043506    0.665908    0.665908    0.665908    0.000001    0.000001    0.000001
   18.082988    0.679195    0.679195    0.679195    0.000001    0.000001    0.000001
   18.122471    0.695127    0.695127    0.695127    0.000001    0.000001    0.000001
   18.161953    0.712562    0.712562    0.712562    0.000001    0.000001    0.000001
   18.201436    0.730662    0.730662    0.730662    0.000002    0.000002    0.000002
   18.240918    0.748998    0.748998    0.748998    0.000002    0.000002    0.000002
   18.280401    0.767598    0.767598    0.767598    0.000002    0.000002    0.000002
   18.319883    0.786898    0.786898    0.786898    0.000002    0.000002    0.000002
   18.359366    0.807562    0.807562    0.807562    0.000002    0.000002    0.000002
   18.398848    0.830242    0.830242    0.830242    0.000002    0.000002    0.000002
   18.438331    0.855347    0.855347    0.855347    0.000002    0.000002    0.000002
   18.477813    0.882967    0.882967    0.882967    0.000001    0.000001    0.000001
   18.517296    0.912951    0.912951    0.912951    0.000001    0.000001    0.000001
   18.556778    0.945109    0.945109    0.945109    0.000000    0.000000    0.000000
   18.596261    0.979373    0.979373    0.979373    0.000000    0.000000    0.000000
   18.635743    1.015764    1.015764    1.015764    0.000000    0.000000    0.000000
   18.675226    1.054057    1.054057    1.054057    0.000000    0.000000    0.000000
   18.714708    1.093209    1.093209    1.093209    0.000000    0.000000    0.000000
   18.754191    1.130780    1.130780    1.130780    0.000001    0.000001    0.000001
   18.793673    1.162624    1.162624    1.162624    0.000002    0.000002    0.000002
   18.833156    1.183152    1.183152    1.183152    0.000003    0.000003    0.000003
   18.872638    1.186298    1.186298    1.186298    0.000004    0.000004    0.000004
   18.912121    1.167044    1.167044    1.167044    0.000006    0.000006    0.000006
   18.951603    1.123135    1.123135    1.123135    0.000007    0.000007    0.000007
   18.991086    1.056366    1.056366    1.056366    0.000007    0.000007    0.000007
   19.030568    0.972872    0.972872    0.972872    0.000008    0.000008    0.000008
   19.070051    0.882154    0.882154    0.882154    0.000007    0.000007    0.000007
   19.109533    0.794998    0.794998    0.794998    0.000006    0.000006    0.000006
   19.149016    0.720988    0.720988    0.720988    0.000005    0.000005    0.000005
   19.188498    0.666362    0.666362    0.666362    0.000004    0.000004    0.000004
   19.227981    0.632927    0.632927    0.632927    0.000003    0.000003    0.000003
   19.267463    0.618238    0.618238    0.618238    0.000002    0.000002    0.000002
   19.306946    0.616888    0.616888    0.616888    0.000002    0.000002    0.000002
   19.346428    0.622366    0.622366    0.622366    0.000001    0.000001    0.000001
   19.385911    0.628880    0.628880    0.628880    0.000001    0.000001    0.000001
   19.425393    0.632596    0.632596    0.632596    0.000001    0.000001    0.000001
   19.464876    0.632034    0.632034    0.632034    0.000001    0.000001    0.000001
   19.504358    0.627633    0.627633    0.627633    0.000001    0.000001    0.000001
   19.543841    0.620831    0.620831    0.620831    0.000001    0.000001    0.000001
   19.583323    0.613046    0.613046    0.613046    0.000001    0.000001    0.000001
   19.622806    0.604952    0.604952    0.604952    0.000000    0.000000    0.000000
   19.662288    0.596211    0.596211    0.596211   -0.000000   -0.000000   -0.000000
   19.701771    0.585732    0.585732    0.585732   -0.000001   -0.000001   -0.000001
   19.741253    0.572289    0.572289    0.572289   -0.000001   -0.000001   -0.000001
   19.780736    0.555296    0.555296    0.555296   -0.000001   -0.000001   -0.000001
   19.820218    0.535363    0.535363    0.535363   -0.000001   -0.000001   -0.000001
   19.859701    0.514284    0.514284    0.514284   -0.000001   -0.000001   -0.000001
   19.899183    0.494315    0.494315    0.494315   -0.000000   -0.000000   -0.000000
   19.938666    0.476988    0.476988    0.476988   -0.000000   -0.000000   -0.000000
   19.978148    0.461982    0.461982    0.461982   -0.000000   -0.000000   -0.000000
   20.017631    0.446737    0.446737    0.446737    0.000000    0.000000    0.000000
   20.057113    0.427058    0.427058    0.427058    0.000001    0.000001    0.000001
   20.096596    0.398529    0.398529    0.398529    0.000001    0.000001    0.000001
   20.136079    0.358105    0.358105    0.358105    0.000002    0.000002    0.000002
   20.175561    0.305217    0.305217    0.305217    0.000002    0.000002    0.000002
   20.215044    0.241989    0.241989    0.241989    0.000002    0.000002    0.000002
   20.254526    0.172625    0.172625    0.172625    0.000002    0.000002    0.000002
   20.294009    0.102295    0.102295    0.102295    0.000001    0.000001    0.000001
   20.333491    0.035971    0.035971    0.035971    0.000000    0.000000    0.000000
   20.372974   -0.022477   -0.022477   -0.022477   -0.000001   -0.000001   -0.000001
   20.412456   -0.070742   -0.070742   -0.070742   -0.000002   -0.000002   -0.000002
   20.451939   -0.108095   -0.108095   -0.108095   -0.000003   -0.000003   -0.000003
   20.491421   -0.135080   -0.135080   -0.135080   -0.000004   -0.000004   -0.000004
   20.530904   -0.153057   -0.153057   -0.153057   -0.000004   -0.000004   -0.000004
   20.570386   -0.163827   -0.163827   -0.163827   -0.000005   -0.000005   -0.000005
   20.609869   -0.169443   -0.169443   -0.169443   -0.000005   -0.000005   -0.000005
   20.649351   -0.172184   -0.172184   -0.172184   -0.000006   -0.000006   -0.000006
   20.688834   -0.174538   -0.174538   -0.174538   -0.000006   -0.000006   -0.000006
   20.728316   -0.179021   -0.179021   -0.179021   -0.000006   -0.000006   -0.000006
   20.767799   -0.187785   -0.187785   -0.187785   -0.000006   -0.000006   -0.000006
   20.807281   -0.202151   -0.202151   -0.202151   -0.000005   -0.000005   -0.000005
   20.846764   -0.222347   -0.222347   -0.222347   -0.000004   -0.000004   -0.000004
   20.886246   -0.247623   -0.247623   -0.247623   -0.000003   -0.000003   -0.000003
   20.925729   -0.276753   -0.276753   -0.276753   -0.000002   -0.000002   -0.000002
   20.965211   -0.308648   -0.308648   -0.308648   -0.000001   -0.000001   -0.000001
   21.004694   -0.342705   -0.342705   -0.342705   -0.000000   -0.000000   -0.000000
   21.044176   -0.378662   -0.378662   -0.378662   -0.000000   -0.000000   -0.000000
   21.083659   -0.416022   -0.416022   -0.416022   -0.000001   -0.000001   -0.000001
   21.123141   -0.453434   -0.453434   -0.453434   -0.000001   -0.000001   -0.000001
   21.162624   -0.488555   -0.488555   -0.488555   -0.000001   -0.000001   -0.000001
   21.202106   -0.518627   -0.518627   -0.518627   -0.000002   -0.000002   -0.000002
   21.241589   -0.541633   -0.541633   -0.541633   -0.000002   -0.000002   -0.000002
   21.281071   -0.557454   -0.557454   -0.557454   -0.000002   -0.000002   -0.000002
   21.320554   -0.568360   -0.568360   -0.568360   -0.000002   -0.000002   -0.000002
   21.360036   -0.578489   -0.578489   -0.578489   -0.000001   -0.000001   -0.000001
   21.399519   -0.592483   -0.592483   -0.592483   -0.000001   -0.000001   -0.000001
   21.439001   -0.613919   -0.613919   -0.613919   -0.000000   -0.000000   -0.000000
   21.478484   -0.644191   -0.644191   -0.644191    0.000000    0.000000    0.000000
   21.517966   -0.682282   -0.682282   -0.682282    0.000000    0.000000    0.000000
   21.557449   -0.725328   -0.725328   -0.725328    0.000001    0.000001    0.000001
   21.596931   -0.769611   -0.769611   -0.769611    0.000001    0.000001    0.000001
   21.636414   -0.811514   -0.811514   -0.811514    0.000001    0.000001    0.000001
   21.675896   -0.848181   -0.848181   -0.848181    0.000001    0.000001    0.000001
   21.715379   -0.877876   -0.877876   -0.877876    0.000000    0.000000    0.000000
   21.754861   -0.900104   -0.900104   -0.900104   -0.000000   -0.000000   -0.000000
   21.794344   -0.915600   -0.915600   -0.915600   -0.000001   -0.000001   -0.000001
   21.833826   -0.926120   -0.926120   -0.926120   -0.000001   -0.000001   -0.000001
   21.873309   -0.934032   -0.934032   -0.934032   -0.000001   -0.000001   -0.000001
   21.912791   -0.941707   -0.941707   -0.941707   -0.000002   -0.000002   -0.000002
   21.952274   -0.950833   -0.950833   -0.950833   -0.000002   -0.000002   -0.000002
   21.991756   -0.961920   -0.961920   -0.961920   -0.000002   -0.000002   -0.000002
   22.031239   -0.974157   -0.974157   -0.974157   -0.000002   -0.000002   -0.000002
   22.070721   -0.985734   -0.985734   -0.985734   -0.000001   -0.000001   -0.000001
   22.110204   -0.994505   -0.994505   -0.994505   -0.000001   -0.000001   -0.000001
   22.149686   -0.998760   -0.998760   -0.998760   -0.000001   -0.000001   -0.000001
   22.189169   -0.997780   -0.997780   -0.997780   -0.000001   -0.000001   -0.000001
   22.228651   -0.992008   -0.992008   -0.992008   -0.000000   -0.000000   -0.000000
   22.268134   -0.982787   -0.982787   -0.982787   -0.000001   -0.000001   -0.000001
   22.307616   -0.971856   -0.971856   -0.971856   -0.000001   -0.000001   -0.000001
   22.347099   -0.960800   -0.960800   -0.960800   -0.000001   -0.000001   -0.000001
   22.386581   -0.950675   -0.950675   -0.950675   -0.000001   -0.000001   -0.000001
   22.426064   -0.941842   -0.941842   -0.941842   -0.000001   -0.000001   -0.000001
   22.465546   -0.934004   -0.934004   -0.934004   -0.000001   -0.000001   -0.000001
   22.505029   -0.926404   -0.926404   -0.926404   -0.000001   -0.000001   -0.000001
   22.544511   -0.918068   -0.918068   -0.918068   -0.000001   -0.000001   -0.000001
   22.583994   -0.908095   -0.908095   -0.908095   -0.000001   -0.000001   -0.000001
   22.623476   -0.895880   -0.895880   -0.895880   -0.000001   -0.000001   -0.000001
   22.662959   -0.881281   -0.881281   -0.881281   -0.000001   -0.000001   -0.000001
   22.702441   -0.864660   -0.864660   -0.864660   -0.000001   -0.000001   -0.000001
   22.741924   -0.846826   -0.846826   -0.846826   -0.000001   -0.000001   -0.000001
   22.781406   -0.828937   -0.828937   -0.828937   -0.000002   -0.000002   -0.000002
   22.820889   -0.812342   -0.812342   -0.812342   -0.000002   -0.000002   -0.000002
   22.860371   -0.798448   -0.798448   -0.798448   -0.000003   -0.000003   -0.000003
   22.899854   -0.788529   -0.788529   -0.788529   -0.000003   -0.000003   -0.000003
   22.939336   -0.783503   -0.783503   -0.783503   -0.000003   -0.000003   -0.000003
   22.978819   -0.783678   -0.783678   -0.783678   -0.000003   -0.000003   -0.000003
   23.018302   -0.788585   -0.788585   -0.788585   -0.000002   -0.000002   -0.000002
   23.057784   -0.796966   -0.796966   -0.796966   -0.000002   -0.000002   -0.000002
   23.097267   -0.806987   -0.806987   -0.806987   -0.000001   -0.000001   -0.000001
   23.136749   -0.816619   -0.816619   -0.816619   -0.000001   -0.000001   -0.000001
   23.176232   -0.824068   -0.824068   -0.824068   -0.000001   -0.000001   -0.000001
   23.215714   -0.828135   -0.828135   -0.828135   -0.000001   -0.000001   -0.000001
   23.255197   -0.828438   -0.828438   -0.828438   -0.000001   -0.000001   -0.000001
   23.294679   -0.825474   -0.825474   -0.825474   -0.000001   -0.000001   -0.000001
   23.334162   -0.820474   -0.820474   -0.820474   -0.000001   -0.000001   -0.000001
   23.373644   -0.815101   -0.815101   -0.815101   -0.000001   -0.000001   -0.000001
   23.413127   -0.810995   -0.810995   -0.810995   -0.000001   -0.000001   -0.000001
   23.452609   -0.809303   -0.809303   -0.809303   -0.000001   -0.000001   -0.000001
   23.492092   -0.810360   -0.810360   -0.810360   -0.000000   -0.000000   -0.000000
   23.531574   -0.813662   -0.813662   -0.813662    0.000001    0.000001    0.000001
   23.571057   -0.818163   -0.818163   -0.818163    0.000001    0.000001    0.000001
   23.610539   -0.822761   -0.822761   -0.822761    0.000002    0.000002    0.000002
   23.650022   -0.826745   -0.826745   -0.826745    0.000002    0.000002    0.000002
   23.689504   -0.830033   -0.830033   -0.830033    0.000003    0.000003    0.000003
   23.728987   -0.833085   -0.833085   -0.833085    0.000003    0.000003    0.000003
   23.768469   -0.836561   -0.836561   -0.836561    0.000004    0.000004    0.000004
   23.807952   -0.840891   -0.840891   -0.840891    0.000004    0.000004    0.000004
   23.847434   -0.845917   -0.845917   -0.845917    0.000005    0.000005    0.000005
   23.886917   -0.850753   -0.850753   -0.850753    0.000005    0.000005    0.000005
   23.926399   -0.853946   -0.853946   -0.853946    0.000005    0.000005    0.000005
   23.965882   -0.853863   -0.853863   -0.853863    0.000006    0.000006    0.000006
   24.005364   -0.849207   -0.849207   -0.849207    0.000005    0.000005    0.000005
   24.044847   -0.839477   -0.839477   -0.839477    0.000005    0.000005    0.000005
   24.084329   -0.825198   -0.825198   -0.825198    0.000004    0.000004    0.000004
   24.123812   -0.807818   -0.807818   -0.807818    0.000004    0.000004    0.000004
   24.163294   -0.789290   -0.789290   -0.789290    0.000003    0.000003    0.000003
   24.202777   -0.771517   -0.771517   -0.771517    0.000002    0.000002    0.000002
   24.242259   -0.755837   -0.755837   -0.755837    0.000001    0.000001    0.000001
   24.281742   -0.742775   -0.742775   -0.742775    0.000000    0.000000    0.000000
   24.321224   -0.732081   -0.732081   -0.732081   -0.000001   -0.000001   -0.000001
   24.360707   -0.723039   -0.723039   -0.723039   -0.000001   -0.000001   -0.000001
   24.400189   -0.714838   -0.714838   -0.714838   -0.000002   -0.000002   -0.000002
   24.439672   -0.706875   -0.706875   -0.706875   -0.000002   -0.000002   -0.000002
   24.479154   -0.698865   -0.698865   -0.698865   -0.000002   -0.000002   -0.000002
   24.518637   -0.690792   -0.690792   -0.690792   -0.000002   -0.000002   -0.000002
   24.558119   -0.682754   -0.682754   -0.682754   -0.000001   -0.000001   -0.000001
   24.597602   -0.674834   -0.674834   -0.674834   -0.000001   -0.000001   -0.000001
   24.637084   -0.667034   -0.667034   -0.667034   -0.000001   -0.000001   -0.000001
   24.676567   -0.659280   -0.659280   -0.659280   -0.000000   -0.000000   -0.000000
   24.716049   -0.651476   -0.651476   -0.651476   -0.000000   -0.000000   -0.000000
   24.755532   -0.643558   -0.643558   -0.643558   -0.000000   -0.000000   -0.000000
   24.795014   -0.635533   -0.635533   -0.635533   -0.000000   -0.000000   -0.000000
   24.834497   -0.627483   -0.627483   -0.627483   -0.000000   -0.000000   -0.000000
   24.873979   -0.619569   -0.619569   -0.619569   -0.000000   -0.000000   -0.000000
   24.913462   -0.611960   -0.611960   -0.611960   -0.000000   -0.000000   -0.000000
   24.952944   -0.604741   -0.604741   -0.604741   -0.000000   -0.000000   -0.000000
   24.992427   -0.597811   -0.597811   -0.597811   -0.000000   -0.000000   -0.000000
   25.031909   -0.590870   -0.590870   -0.590870   -0.000000   -0.000000   -0.000000
   25.071392   -0.583534   -0.583534   -0.583534   -0.000000   -0.000000   -0.000000
   25.110874   -0.575571   -0.575571   -0.575571   -0.000000   -0.000000   -0.000000
   25.150357   -0.567149   -0.567149   -0.567149   -0.000000   -0.000000   -0.000000
   25.189839   -0.558928   -0.558928   -0.558928    0.000000    0.000000    0.000000
   25.229322   -0.551901   -0.551901   -0.551901    0.000000    0.000000    0.000000
   25.268804   -0.547036   -0.547036   -0.547036    0.000000    0.000000    0.000000
   25.308287   -0.544864   -0.544864   -0.544864    0.000000    0.000000    0.000000
   25.347769   -0.545228   -0.545228   -0.545228   -0.000000   -0.000000   -0.000000
   25.387252   -0.547298   -0.547298   -0.547298   -0.000000   -0.000000   -0.000000
   25.426734   -0.549835   -0.549835   -0.549835   -0.000000   -0.000000   -0.000000
   25.466217   -0.551565   -0.551565   -0.551565   -0.000001   -0.000001   -0.000001
   25.505699   -0.551508   -0.551508   -0.551508   -0.000001   -0.000001   -0.000001
   25.545182   -0.549153   -0.549153   -0.549153   -0.000001   -0.000001   -0.000001
   25.584664   -0.544471   -0.544471   -0.544471   -0.000001   -0.000001   -0.000001
   25.624147   -0.537810   -0.537810   -0.537810   -0.000001   -0.000001   -0.000001
   25.663629   -0.529742   -0.529742   -0.529742   -0.000001   -0.000001   -0.000001
   25.703112   -0.520909   -0.520909   -0.520909   -0.000001   -0.000001   -0.000001
   25.742594   -0.511888   -0.511888   -0.511888   -0.000001   -0.000001   -0.000001
   25.782077   -0.503094   -0.503094   -0.503094   -0.000001   -0.000001   -0.000001
   25.821559   -0.494726   -0.494726   -0.494726   -0.000001   -0.000001   -0.000001
   25.861042   -0.486785   -0.486785   -0.486785   -0.000000   -0.000000   -0.000000
   25.900525   -0.479166   -0.479166   -0.479166   -0.000000   -0.000000   -0.000000
   25.940007   -0.471778   -0.471778   -0.471778   -0.000000   -0.000000   -0.000000
   25.979490   -0.464652   -0.464652   -0.464652   -0.000000   -0.000000   -0.000000
   26.018972   -0.457940   -0.457940   -0.457940   -0.000000   -0.000000   -0.000000
   26.058455   -0.451830   -0.451830   -0.451830   -0.000000   -0.000000   -0.000000
   26.097937   -0.446401   -0.446401   -0.446401    0.000000    0.000000    0.000000
   26.137420   -0.441516   -0.441516   -0.441516    0.000000    0.000000    0.000000
   26.176902   -0.436809   -0.436809   -0.436809    0.000000    0.000000    0.000000
   26.216385   -0.431782   -0.431782   -0.431782    0.000000    0.000000    0.000000
   26.255867   -0.425967   -0.425967   -0.425967    0.000000    0.000000    0.000000
   26.295350   -0.419068   -0.419068   -0.419068    0.000000    0.000000    0.000000
   26.334832   -0.411031   -0.411031   -0.411031    0.000000    0.000000    0.000000
   26.374315   -0.402033   -0.402033   -0.402033    0.000000    0.000000    0.000000
   26.413797   -0.392374   -0.392374   -0.392374    0.000000    0.000000    0.000000
   26.453280   -0.382355   -0.382355   -0.382355    0.000000    0.000000    0.000000
   26.492762   -0.372148   -0.372148   -0.372148    0.000000    0.000000    0.000000
   26.532245   -0.361741   -0.361741   -0.361741   -0.000000   -0.000000   -0.000000
   26.571727   -0.350962   -0.350962   -0.350962   -0.000000   -0.000000   -0.000000
   26.611210   -0.339584   -0.339584   -0.339584   -0.000000   -0.000000   -0.000000
   26.650692   -0.327460   -0.327460   -0.327460   -0.000000   -0.000000   -0.000000
   26.690175   -0.314639   -0.314639   -0.314639   -0.000000   -0.000000   -0.000000
   26.729657   -0.301404   -0.301404   -0.301404   -0.000000   -0.000000   -0.000000
   26.769140   -0.288220   -0.288220   -0.288220   -0.000000   -0.000000   -0.000000
   26.808622   -0.275608   -0.275608   -0.275608   -0.000000   -0.000000   -0.000000
   26.848105   -0.263991   -0.263991   -0.263991   -0.000000   -0.000000   -0.000000
   26.887587   -0.253588   -0.253588   -0.253588   -0.000000   -0.000000   -0.000000
   26.927070   -0.244361   -0.244361   -0.244361   -0.000000   -0.000000   -0.000000
   26.966552   -0.236042   -0.236042   -0.236042   -0.000000   -0.000000   -0.000000
   27.006035   -0.228229   -0.228229   -0.228229    0.000000    0.000000    0.000000
   27.045517   -0.220506   -0.220506   -0.220506    0.000000    0.000000    0.000000
   27.085000   -0.212554   -0.212554   -0.212554    0.000000    0.000000    0.000000
   27.124482   -0.204218   -0.204218   -0.204218    0.000000    0.000000    0.000000
   27.163965   -0.195518   -0.195518   -0.195518    0.000001    0.000001    0.000001
   27.203447   -0.186592   -0.186592   -0.186592    0.000001    0.000001    0.000001
   27.242930   -0.177614   -0.177614   -0.177614    0.000001    0.000001    0.000001
   27.282412   -0.168721   -0.168721   -0.168721    0.000001    0.000001    0.000001
   27.321895   -0.159965   -0.159965   -0.159965    0.000001    0.000001    0.000001
   27.361377   -0.151330   -0.151330   -0.151330    0.000001    0.000001    0.000001
   27.400860   -0.142785   -0.142785   -0.142785    0.000000    0.000000    0.000000
   27.440342   -0.134340   -0.134340   -0.134340    0.000000    0.000000    0.000000
   27.479825   -0.126077   -0.126077   -0.126077    0.000000    0.000000    0.000000
   27.519307   -0.118129   -0.118129   -0.118129    0.000000    0.000000    0.000000
   27.558790   -0.110624   -0.110624   -0.110624    0.000000    0.000000    0.000000
   27.598272   -0.103617   -0.103617   -0.103617    0.000000    0.000000    0.000000
   27.637755   -0.097055   -0.097055   -0.097055    0.000000    0.000000    0.000000
   27.677237   -0.090793   -0.090793   -0.090793    0.000000    0.000000    0.000000
   27.716720   -0.084638   -0.084638   -0.084638    0.000000    0.000000    0.000000
   27.756202   -0.078422   -0.078422   -0.078422    0.000000    0.000000    0.000000
   27.795685   -0.072035   -0.072035   -0.072035    0.000000    0.000000    0.000000
   27.835167   -0.065452   -0.065452   -0.065452    0.000000    0.000000    0.000000
   27.874650   -0.058720   -0.058720   -0.058720    0.000000    0.000000    0.000000
   27.914132   -0.051933   -0.051933   -0.051933    0.000000    0.000000    0.000000
   27.953615   -0.045209   -0.045209   -0.045209    0.000000    0.000000    0.000000
   27.993097   -0.038664   -0.038664   -0.038664    0.000000    0.000000    0.000000
   28.032580   -0.032391   -0.032391   -0.032391    0.000000    0.000000    0.000000
   28.072062   -0.026431   -0.026431   -0.026431    0.000000    0.000000    0.000000
   28.111545   -0.020761   -0.020761   -0.020761    0.000000    0.000000    0.000000
   28.151027   -0.015291   -0.015291   -0.015291    0.000000    0.000000    0.000000
   28.190510   -0.009893   -0.009893   -0.009893    0.000000    0.000000    0.000000
   28.229992   -0.004429   -0.004429   -0.004429    0.000000    0.000000    0.000000
   28.269475    0.001205    0.001205    0.001205    0.000000    0.000000    0.000000
   28.308957    0.007055    0.007055    0.007055    0.000000    0.000000    0.000000
   28.348440    0.013102    0.013102    0.013102   -0.000000   -0.000000   -0.000000
   28.387922    0.019271    0.019271    0.019271   -0.000000   -0.000000   -0.000000
   28.427405    0.025455    0.025455    0.025455   -0.000000   -0.000000   -0.000000
   28.466887    0.031545    0.031545    0.031545   -0.000000   -0.000000   -0.000000
   28.506370    0.037457    0.037457    0.037457   -0.000000   -0.000000   -0.000000
   28.545852    0.043151    0.043151    0.043151   -0.000000   -0.000000   -0.000000
   28.585335    0.048630    0.048630    0.048630   -0.000000   -0.000000   -0.000000
   28.624817    0.053941    0.053941    0.053941   -0.000000   -0.000000   -0.000000
   28.664300    0.059148    0.059148    0.059148   -0.000000   -0.000000   -0.000000
   28.703782    0.064322    0.064322    0.064322   -0.000000   -0.000000   -0.000000
   28.743265    0.069511    0.069511    0.069511   -0.000000   -0.000000   -0.000000
   28.782748    0.074748    0.074748    0.074748   -0.000000   -0.000000   -0.000000
   28.822230    0.080032    0.080032    0.080032   -0.000000   -0.000000   -0.000000
