#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  2.5679  -14.1938  -14.1768  -13.3702  -13.3449   -5.8525   -5.7260   -4.5968   -4.5757   -4.1804   -4.0636   -3.7221   -3.6820   -2.8549   -2.8531   -1.9140   -1.7391   -1.5452   -1.4951    0.9874    1.2408    1.5403    1.5724
  2.6015  -14.2719  -14.2546  -13.4077  -13.3814   -5.8936   -5.7583   -4.5336   -4.5188   -4.0985   -3.9638   -3.5888   -3.5600   -2.8954   -2.8936   -1.9072   -1.7149   -1.4848   -1.4175    1.0324    1.2831    1.5215    1.5482
  2.6352  -14.3471  -14.3295  -13.4438  -13.4166   -5.9433   -5.8012   -4.4580   -4.4479   -4.0174   -3.8677   -3.4527   -3.4316   -2.9450   -2.9432   -1.9067   -1.6976   -1.4233   -1.3357    1.0856    1.3695    1.5399    1.6298
  2.6689  -14.4188  -14.4010  -13.4783  -13.4502   -5.9988   -5.8517   -4.3731   -4.3664   -3.9350   -3.7720   -3.3176   -3.3018   -3.0001   -2.9985   -1.9124   -1.6876   -1.3639   -1.2531    1.1422    1.4145    1.5191    1.6144
  2.7025  -14.4868  -14.4688  -13.5110  -13.4821   -6.0576   -5.9068   -4.2818   -4.2774   -3.8500   -3.6746   -3.1866   -3.1744   -3.0581   -3.0566   -1.9244   -1.6854   -1.3091   -1.1725    1.2095    1.4678    1.5276    1.6256
  2.7362  -14.5507  -14.5324  -13.5417  -13.5121   -6.1174   -5.9639   -4.1867   -4.1839   -3.7622   -3.5745   -3.1166   -3.1153   -3.0618   -3.0523   -1.9426   -1.6914   -1.2606   -1.0963    1.2832    1.5205    1.5387    1.6230
  2.7699  -14.6100  -14.5916  -13.5703  -13.5399   -6.1765   -6.0211   -4.0903   -4.0887   -3.6717   -3.4713   -3.1740   -3.1728   -2.9451   -2.9377   -1.9669   -1.7061   -1.2192   -1.0260    1.3650    1.5439    1.5990    1.6351
  2.8035  -14.6646  -14.6461  -13.5966  -13.5656   -6.2335   -6.0766   -3.9948   -3.9940   -3.5789   -3.3649   -3.2288   -3.2278   -2.8379   -2.8320   -1.9973   -1.7299   -1.1850   -0.9630    1.4542    1.5730    1.6393    1.6497
  2.8372  -14.7142  -14.6956  -13.6206  -13.5890   -6.2871   -6.1292   -3.9025   -3.9021   -3.4843   -3.2800   -3.2791   -3.2557   -2.7412   -2.7365   -2.0335   -1.7632   -1.1576   -0.9077    1.5525    1.6592    1.7252    1.8341
  2.8709  -14.7585  -14.7398  -13.6420  -13.6098   -6.3364   -6.1778   -3.8152   -3.8151   -3.3889   -3.3266   -3.3259   -3.1440   -2.6557   -2.6519   -2.0753   -1.8062   -1.1364   -0.8604    1.6434    1.6487    1.6917    1.8199
  2.9045  -14.7973  -14.7785  -13.6607  -13.6281   -6.3805   -6.2215   -3.7350   -3.7348   -3.3682   -3.3675   -3.2939   -3.0305   -2.5818   -2.5787   -2.1222   -1.8588   -1.1206   -0.8209    1.6915    1.7300    1.7435    1.8671
  2.9382  -14.8304  -14.8115  -13.6767  -13.6438   -6.4189   -6.2595   -3.6636   -3.6633   -3.4041   -3.4034   -3.2007   -2.9159   -2.5197   -2.5171   -2.1732   -1.9211   -1.1090   -0.7889    1.7659    1.8065    1.8708    1.9791
  2.9719  -14.8577  -14.8388  -13.6899  -13.6567   -6.4510   -6.2913   -3.6026   -3.6021   -3.4339   -3.4333   -3.1115   -2.8011   -2.4693   -2.4671   -2.2269   -1.9925   -1.1009   -0.7637    1.7873    1.8148    1.9346    1.9622
  3.0055  -14.8791  -14.8601  -13.7003  -13.6668   -6.4763   -6.3165   -3.5534   -3.5529   -3.4574   -3.4568   -3.0296   -2.6871   -2.4305   -2.4285   -2.2805   -2.0725   -1.0955   -0.7448    1.8217    1.8666    1.9279    1.9728
  3.0392  -14.8944  -14.8754  -13.7077  -13.6740   -6.4946   -6.3347   -3.5174   -3.5169   -3.4743   -3.4738   -2.9603   -2.5749   -2.4030   -2.4011   -2.3293   -2.1602   -1.0921   -0.7318    1.8424    1.8501    1.8878    1.9573
  3.0729  -14.9036  -14.8846  -13.7122  -13.6784   -6.5057   -6.3458   -3.4953   -3.4948   -3.4845   -3.4840   -2.9116   -2.4664   -2.3866   -2.3847   -2.3656   -2.2540   -1.0902   -0.7242    1.8591    1.8640    1.8786    1.8848
  3.1065  -14.9067  -14.8877  -13.7137  -13.6798   -6.5094   -6.3495   -3.4879   -3.4879   -3.4874   -3.4874   -2.8936   -2.3812   -2.3811   -2.3794   -2.3793   -2.3343   -1.0896   -0.7216    1.8622    1.8651    1.8978    2.0075
